qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
NP_999670.1	5_264	100.0	894	0.0	1816.0	Spurp_NP_999670	Spurp_NP_999670	OG0000054	Spurp_NP_999670	Spurp_NP_999670	OG0000054	Spurp_NP_999670	Spurp_NP_999670	OG0000054
NP_999670.1	5_29429	83.464	895	0.0	1429.0	Spurp_XP_030850444	Spurp_XP_030850444	OG0000054	Spurp_XP_030850444	Spurp_XP_030850444	OG0000054	Spurp_XP_030850444	Spurp_XP_030850444	OG0000054
NP_999670.1	5_30290	82.274	897	0.0	1427.0	Spurp_XP_030851305	Spurp_XP_030851305	OG0000054	Spurp_XP_030851305	Spurp_XP_030851305	OG0000054	Spurp_XP_030851305	Spurp_XP_030851305	OG0000054
NP_999670.1	5_29366	82.458	895	0.0	1422.0	Spurp_XP_030850381	Spurp_XP_030850381	OG0000054	Spurp_XP_030850381	Spurp_XP_030850381	OG0000054	Spurp_XP_030850381	Spurp_XP_030850381	OG0000054
NP_999670.1	5_30291	81.341	895	0.0	1383.0	Spurp_XP_030851306	Spurp_XP_030851306	OG0000054	Spurp_XP_030851306	Spurp_XP_030851306	OG0000054	Spurp_XP_030851306	Spurp_XP_030851306	OG0000054
NP_999670.1	5_29326	79.106	895	0.0	1348.0	Spurp_XP_030850341	Spurp_XP_030850341	OG0000054	Spurp_XP_030850341	Spurp_XP_030850341	OG0000054	Spurp_XP_030850341	Spurp_XP_030850341	OG0000054
NP_999670.1	5_29086	83.333	762	0.0	1214.0	Spurp_XP_030850101	Spurp_XP_030850101	OG0000054	Spurp_XP_030850101	Spurp_XP_030850101	OG0000054	Spurp_XP_030850101	Spurp_XP_030850101	OG0000054
NP_999670.1	5_29962	57.589	896	0.0	981.0	Spurp_XP_030850977	Spurp_XP_030850977	OG0000054	Spurp_XP_030850977	Spurp_XP_030850977	OG0000054	Spurp_XP_030850977	Spurp_XP_030850977	OG0000054
NP_999670.1	5_29963	56.362	896	0.0	976.0	Spurp_XP_030850978	Spurp_XP_030850978	OG0000054	Spurp_XP_030850978	Spurp_XP_030850978	OG0000054	Spurp_XP_030850978	Spurp_XP_030850978	OG0000054
NP_999670.1	5_29963	59.911	676	0.0	785.0	Spurp_XP_030850978	Spurp_XP_030850978	OG0000054	Spurp_XP_030850978	Spurp_XP_030850978	OG0000054	Spurp_XP_030850978	Spurp_XP_030850978	OG0000054
NP_999670.1	5_29963	24.947	473	2.43e-16	85.1	Spurp_XP_030850978	Spurp_XP_030850978	OG0000054	Spurp_XP_030850978	Spurp_XP_030850978	OG0000054	Spurp_XP_030850978	Spurp_XP_030850978	OG0000054
NP_999670.1	5_13403	56.089	895	0.0	949.0	Spurp_XP_030834418	Spurp_XP_030834418	OG0000054	Spurp_XP_030834418	Spurp_XP_030834418	OG0000054	Spurp_XP_030834418	Spurp_XP_030834418	OG0000054
NP_999670.1	5_12947	56.313	895	0.0	945.0	Spurp_XP_030833962	Spurp_XP_030833962	OG0000054	Spurp_XP_030833962	Spurp_XP_030833962	OG0000054	Spurp_XP_030833962	Spurp_XP_030833962	OG0000054
