qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
XP_030830137.1	2_7830	74.924	1639	0.0	2555.0	Lvar_XP_041480345	Lvar_XP_041480345	OG0001663	Lvar_XP_041480345	Lvar_XP_041480345	OG0001663	Lvar_XP_041480345	Lvar_XP_041480345	OG0001663
XP_030830137.1	2_7624	74.924	1639	0.0	2555.0	Lvar_XP_041480338	Lvar_XP_041480338	OG0001663	Lvar_XP_041480338	Lvar_XP_041480338	OG0001663	Lvar_XP_041480338	Lvar_XP_041480338	OG0001663
XP_030830137.1	2_7397	58.379	1629	0.0	2020.0	Lvar_XP_041480329	Lvar_XP_041480329	OG0001663	Lvar_XP_041480329	Lvar_XP_041480329	OG0001663	Lvar_XP_041480329	Lvar_XP_041480329	OG0001663
XP_030830137.1	2_24904	30.368	1574	0.0	629.0	Lvar_XP_041460001	Lvar_XP_041460001	OG0001862	Lvar_XP_041460001	Lvar_XP_041460001	OG0001862	Lvar_XP_041460001	Lvar_XP_041460001	OG0001862
XP_030830137.1	2_24900	30.368	1574	0.0	629.0	Lvar_XP_041460000	Lvar_XP_041460000	OG0001862	Lvar_XP_041460000	Lvar_XP_041460000	OG0001862	Lvar_XP_041460000	Lvar_XP_041460000	OG0001862
XP_030830137.1	2_14448	30.368	1574	0.0	629.0	Lvar_XP_041459999	Lvar_XP_041459999	OG0001862	Lvar_XP_041459999	Lvar_XP_041459999	OG0001862	Lvar_XP_041459999	Lvar_XP_041459999	OG0001862
XP_030830137.1	2_14443	30.368	1574	0.0	629.0	Lvar_XP_041459998	Lvar_XP_041459998	OG0001862	Lvar_XP_041459998	Lvar_XP_041459998	OG0001862	Lvar_XP_041459998	Lvar_XP_041459998	OG0001862
XP_030830137.1	2_14436	30.368	1574	0.0	629.0	Lvar_XP_041459996	Lvar_XP_041459996	OG0001862	Lvar_XP_041459996	Lvar_XP_041459996	OG0001862	Lvar_XP_041459996	Lvar_XP_041459996	OG0001862
XP_030830137.1	2_807	27.941	1156	1.05e-126	440.0	Lvar_XP_041466712	Lvar_XP_041466712	OG0001660	Lvar_XP_041466712	Lvar_XP_041466712	OG0001660	Lvar_XP_041466712	Lvar_XP_041466712	OG0001660
XP_030830137.1	2_806	27.711	1162	4.7099999999999996e-126	438.0	Lvar_XP_041466711	Lvar_XP_041466711	OG0001660	Lvar_XP_041466711	Lvar_XP_041466711	OG0001660	Lvar_XP_041466711	Lvar_XP_041466711	OG0001660
XP_030830137.1	2_29335	25.45	1556	1.51e-125	432.0	Lvar_XP_041452454	Lvar_XP_041452454	OG0009037	Lvar_XP_041452454	Lvar_XP_041452454	OG0009037	Lvar_XP_041452454	Lvar_XP_041452454	OG0009037
XP_030830137.1	2_29335	24.706	340	5.73e-16	85.1	Lvar_XP_041452454	Lvar_XP_041452454	OG0009037	Lvar_XP_041452454	Lvar_XP_041452454	OG0009037	Lvar_XP_041452454	Lvar_XP_041452454	OG0009037
XP_030830137.1	2_25245	26.914	1345	1.3000000000000001e-122	424.0	Lvar_XP_041462977	Lvar_XP_041462977	OG0006836	Lvar_XP_041462977	Lvar_XP_041462977	OG0006836	Lvar_XP_041462977	Lvar_XP_041462977	OG0006836
