qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
NP_999670.1	4_26897	54.153	903	0.0	889.0	PL36572	PL36572	OG0000054	PL36572	PL36572	OG0000054	PL36572	PL36572	OG0000054
NP_999670.1	4_10974	52.315	864	0.0	819.0	PL14449	PL14449	OG0000054	PL14449	PL14449	OG0000054	PL14449	PL14449	OG0000054
NP_999670.1	4_11401	50.797	878	0.0	811.0	PL14990	PL14990	OG0000054	PL14990	PL14990	OG0000054	PL14990	PL14990	OG0000054
NP_999670.1	4_14628	53.734	549	0.0	550.0	PL19765	PL19765	OG0000054	PL19765	PL19765	OG0000054	PL19765	PL19765	OG0000054
NP_999670.1	4_2242	40.222	900	8.609999999999999e-176	531.0	PL03010	PL03010	OG0000054	PL03010	PL03010	OG0000054	PL03010	PL03010	OG0000054
NP_999670.1	4_3651	38.934	863	5.94e-174	526.0	PL05037	PL05037	OG0000054	PL05037	PL05037	OG0000054	PL05037	PL05037	OG0000054
NP_999670.1	4_3880	64.634	410	3.62e-171	509.0	PL05319	PL05319	OG0000054	PL05319	PL05319	OG0000054	PL05319	PL05319	OG0000054
NP_999670.1	4_3880	47.656	128	3.9e-24	107.0	PL05319	PL05319	OG0000054	PL05319	PL05319	OG0000054	PL05319	PL05319	OG0000054
NP_999670.1	4_3566	38.953	860	4.99e-162	496.0	PL04941	PL04941	OG0000054	PL04941	PL04941	OG0000054	PL04941	PL04941	OG0000054
NP_999670.1	4_12715	44.306	641	1.4799999999999999e-152	464.0	PL16846	PL16846	OG0000054	PL16846	PL16846	OG0000054	PL16846	PL16846	OG0000054
NP_999670.1	4_12715	40.659	364	1.04e-74	258.0	PL16846	PL16846	OG0000054	PL16846	PL16846	OG0000054	PL16846	PL16846	OG0000054
NP_999670.1	4_10250	65.273	311	5.9300000000000005e-133	400.0	PL13478	PL13478	OG0000054	PL13478	PL13478	OG0000054	PL13478	PL13478	OG0000054
NP_999670.1	4_26122	67.17	265	5.87e-132	395.0	PL35513	PL35513	OG0000054	PL35513	PL35513	OG0000054	PL35513	PL35513	OG0000054
NP_999670.1	4_22109	58.924	353	9.84e-128	391.0	PL30032	PL30032	OG0000054	PL30032	PL30032	OG0000054	PL30032	PL30032	OG0000054
NP_999670.1	4_22109	45.93	172	2.21e-32	130.0	PL30032	PL30032	OG0000054	PL30032	PL30032	OG0000054	PL30032	PL30032	OG0000054
NP_999670.1	4_22883	74.38	242	1.98e-121	367.0	PL31142	PL31142	OG0000054	PL31142	PL31142	OG0000054	PL31142	PL31142	OG0000054
NP_999670.1	4_23633	64.516	279	1.7599999999999998e-119	363.0	PL32179	PL32179	OG0000054	PL32179	PL32179	OG0000054	PL32179	PL32179	OG0000054
NP_999670.1	4_20775	76.364	220	3.0000000000000003e-117	361.0	PL28200	PL28200	OG0000054	PL28200	PL28200	OG0000054	PL28200	PL28200	OG0000054
NP_999670.1	4_20775	46.617	133	1.21e-28	118.0	PL28200	PL28200	OG0000054	PL28200	PL28200	OG0000054	PL28200	PL28200	OG0000054
NP_999670.1	4_11659	66.926	257	7.319999999999999e-115	352.0	PL15314	PL15314	OG0000054	PL15314	PL15314	OG0000054	PL15314	PL15314	OG0000054
