qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
NP_001073010.1	2_21559	93.665	442	0.0	805.0	Lvar_XP_041469659	Lvar_XP_041469659	OG0011261	Lvar_XP_041469659	Lvar_XP_041469659	OG0011261	Lvar_XP_041469659	Lvar_XP_041469659	OG0011261
NP_001073010.1	2_23473	70.37	108	7.62e-53	180.0	Lvar_XP_041465359	Lvar_XP_041465359	OG0012192	Lvar_XP_041465359	Lvar_XP_041465359	OG0012192	Lvar_XP_041465359	Lvar_XP_041465359	OG0012192
NP_001073010.1	2_2075	63.636	110	1.8799999999999998e-48	169.0	Lvar_XP_041464485	Lvar_XP_041464485	OG0010915	Lvar_XP_041464485	Lvar_XP_041464485	OG0010915	Lvar_XP_041464485	Lvar_XP_041464485	OG0010915
NP_001073010.1	2_5516	67.391	92	1.58e-39	149.0	Lvar_XP_041454846	Lvar_XP_041454846	OG0005134	Lvar_XP_041454846	Lvar_XP_041454846	OG0005134	Lvar_XP_041454846	Lvar_XP_041454846	OG0005134
NP_001073010.1	2_5975	67.391	92	1.68e-39	149.0	Lvar_XP_041454579	Lvar_XP_041454579	OG0005134	Lvar_XP_041454579	Lvar_XP_041454579	OG0005134	Lvar_XP_041454579	Lvar_XP_041454579	OG0005134
NP_001073010.1	2_9573	50.0	124	2.4400000000000003e-37	140.0	Lvar_XP_041475489	Lvar_XP_041475489	OG0010751	Lvar_XP_041475489	Lvar_XP_041475489	OG0010751	Lvar_XP_041475489	Lvar_XP_041475489	OG0010751
NP_001073010.1	2_5969	66.667	90	1.9900000000000002e-36	140.0	Lvar_XP_041454578	Lvar_XP_041454578	OG0010277	Lvar_XP_041454578	Lvar_XP_041454578	OG0010277	Lvar_XP_041454578	Lvar_XP_041454578	OG0010277
NP_001073010.1	2_19780	55.0	100	3.4700000000000003e-35	134.0	Lvar_XP_041477593	Lvar_XP_041477593	OG0001157	Lvar_XP_041477593	Lvar_XP_041477593	OG0001157	Lvar_XP_041477593	Lvar_XP_041477593	OG0001157
NP_001073010.1	2_4089	53.271	107	1.2400000000000001e-33	131.0	Lvar_XP_041457560	Lvar_XP_041457560	OG0006651	Lvar_XP_041457560	Lvar_XP_041457560	OG0006651	Lvar_XP_041457560	Lvar_XP_041457560	OG0006651
NP_001073010.1	2_3391	53.271	107	1.2400000000000001e-33	131.0	Lvar_XP_041457525	Lvar_XP_041457525	OG0006651	Lvar_XP_041457525	Lvar_XP_041457525	OG0006651	Lvar_XP_041457525	Lvar_XP_041457525	OG0006651
NP_001073010.1	2_9902	51.327	113	4.6300000000000005e-31	125.0	Lvar_XP_041469507	Lvar_XP_041469507	OG0012145	Lvar_XP_041469507	Lvar_XP_041469507	OG0012145	Lvar_XP_041469507	Lvar_XP_041469507	OG0012145
NP_001073010.1	2_7580	39.735	151	3.2900000000000004e-27	114.0	Lvar_XP_041479759	Lvar_XP_041479759	OG0010618	Lvar_XP_041479759	Lvar_XP_041479759	OG0010618	Lvar_XP_041479759	Lvar_XP_041479759	OG0010618
NP_001073010.1	2_32885	47.115	104	1.64e-26	112.0	Lvar_XP_041473098	Lvar_XP_041473098	OG0008119	Lvar_XP_041473098	Lvar_XP_041473098	OG0008119	Lvar_XP_041473098	Lvar_XP_041473098	OG0008119
