qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
XP_030830137.1	4_22335	76.799	1362	0.0	2165.0	PL30321	PL30321	OG0001663	PL30321	PL30321	OG0001663	PL30321	PL30321	OG0001663
XP_030830137.1	4_22393	63.439	919	0.0	1263.0	PL30399	PL30399	OG0001663	PL30399	PL30399	OG0001663	PL30399	PL30399	OG0001663
XP_030830137.1	4_22613	48.601	679	0.0	637.0	PL30689	PL30689	OG0001663	PL30689	PL30689	OG0001663	PL30689	PL30689	OG0001663
XP_030830137.1	4_3521	32.414	1305	0.0	623.0	PL04887	PL04887	OG0001862	PL04887	PL04887	OG0001862	PL04887	PL04887	OG0001862
XP_030830137.1	4_16233	26.309	1604	4.01e-126	432.0	PL22077	PL22077	OG0009037	PL22077	PL22077	OG0009037	PL22077	PL22077	OG0009037
XP_030830137.1	4_16233	24.854	342	5.99e-14	77.4	PL22077	PL22077	OG0009037	PL22077	PL22077	OG0009037	PL22077	PL22077	OG0009037
XP_030830137.1	4_12618	27.786	1310	4.2e-124	427.0	PL16719	PL16719	OG0006836	PL16719	PL16719	OG0006836	PL16719	PL16719	OG0006836
XP_030830137.1	4_15662	28.766	883	3.11e-101	359.0	PL21318	PL21318	OG0001660	PL21318	PL21318	OG0001660	PL21318	PL21318	OG0001660
XP_030830137.1	4_30018	23.352	1259	4.15e-87	313.0	PL40862	PL40862	OG0005275	PL40862	PL40862	OG0005275	PL40862	PL40862	OG0005275
XP_030830137.1	4_9683	28.696	345	9.249999999999999e-24	108.0	PL12712	PL12712	OG0006406	PL12712	PL12712	OG0006406	PL12712	PL12712	OG0006406
XP_030830137.1	4_9683	24.762	315	6.64e-14	77.0	PL12712	PL12712	OG0006406	PL12712	PL12712	OG0006406	PL12712	PL12712	OG0006406
XP_030830137.1	4_9683	22.554	368	2.96e-11	68.2	PL12712	PL12712	OG0006406	PL12712	PL12712	OG0006406	PL12712	PL12712	OG0006406
XP_030830137.1	4_23202	22.569	576	6.9e-22	103.0	PL31582	PL31582	OG0000788	PL31582	PL31582	OG0000788	PL31582	PL31582	OG0000788
XP_030830137.1	4_23202	45.679	81	5.27e-14	77.4	PL31582	PL31582	OG0000788	PL31582	PL31582	OG0000788	PL31582	PL31582	OG0000788
XP_030830137.1	4_12519	43.689	103	1.97e-18	91.7	PL16593	PL16593	OG0004960	PL16593	PL16593	OG0004960	PL16593	PL16593	OG0004960
XP_030830137.1	4_12519	25.498	251	1.24e-11	69.7	PL16593	PL16593	OG0004960	PL16593	PL16593	OG0004960	PL16593	PL16593	OG0004960
XP_030830137.1	4_12783	43.689	103	2.8e-18	91.7	PL16938	PL16938	OG0004960	PL16938	PL16938	OG0004960	PL16938	PL16938	OG0004960
XP_030830137.1	4_12783	24.194	372	6.76e-16	83.6	PL16938	PL16938	OG0004960	PL16938	PL16938	OG0004960	PL16938	PL16938	OG0004960
XP_030830137.1	4_20249	22.535	568	5.09e-17	87.4	PL27474	PL27474	OG0000788	PL27474	PL27474	OG0000788	PL27474	PL27474	OG0000788
XP_030830137.1	4_20249	45.055	91	1.28e-16	85.9	PL27474	PL27474	OG0000788	PL27474	PL27474	OG0000788	PL27474	PL27474	OG0000788
