qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
NP_999775.2	3_5248	61.915	449	2.9500000000000002e-145	426.0	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221
NP_999775.2	3_5705	64.634	164	7.14e-64	205.0	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221
NP_999775.2	3_5769	56.442	163	3.06e-54	181.0	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221
NP_999775.2	3_1308	35.225	423	5.85e-22	97.1	MGLB01309	MGLB01309	OG0011723	MGLB01309	MGLB01309	OG0011723	MGLB01309	MGLB01309	OG0011723
sp|Q26264.1|SM41_HEMPU	3_5248	60.364	439	9.440000000000001e-143	418.0	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221
sp|Q26264.1|SM41_HEMPU	3_5705	53.917	217	1.01e-60	196.0	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221
sp|Q26264.1|SM41_HEMPU	3_5769	56.707	164	8.67e-56	184.0	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221
sp|Q26264.1|SM41_HEMPU	3_1308	37.562	402	1.19e-25	107.0	MGLB01309	MGLB01309	OG0011723	MGLB01309	MGLB01309	OG0011723	MGLB01309	MGLB01309	OG0011723
UCJ01502.1	3_5248	68.379	253	2.59e-96	292.0	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221
UCJ01502.1	3_5705	66.265	166	1.2200000000000001e-70	216.0	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221
UCJ01502.1	3_5769	58.434	166	6.16e-58	184.0	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221
XP_041452707.1	3_5248	58.754	337	9.77e-101	307.0	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221
XP_041452707.1	3_5705	65.854	164	5.62e-63	199.0	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221
XP_041452707.1	3_5769	60.0	160	1.63e-54	178.0	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221
sp|Q05904.1|SM34_LYTPI	3_5248	57.018	342	5.0400000000000004e-99	303.0	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221
sp|Q05904.1|SM34_LYTPI	3_5248	53.543	127	1.06e-16	80.5	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221
sp|Q05904.1|SM34_LYTPI	3_5705	63.415	164	1.99e-57	185.0	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221
sp|Q05904.1|SM34_LYTPI	3_5769	58.861	158	3.79e-49	164.0	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221
XP_071496520.1	3_5248	66.169	201	1.37e-74	238.0	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221	MGLB05249	MGLB05249	OG0002221
XP_071496520.1	3_5705	66.225	151	1.43e-62	197.0	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221	MGLB05706	MGLB05706	OG0002221
XP_071496520.1	3_5769	59.333	150	1.87e-51	169.0	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221	MGLB05770	MGLB05770	OG0002221
