qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
XP_011668533.2	1_27410	88.564	411	0.0	738.0	XP_063969333	XP_063969333	OG0002685	XP_063969333	XP_063969333	OG0002685	XP_063969333	XP_063969333	OG0002685
XP_011668533.2	1_4791	28.103	427	1.0800000000000001e-44	163.0	XP_054759895	XP_054759895	OG0011255	XP_054759895	XP_054759895	OG0011255	XP_054759895	XP_054759895	OG0011255
XP_011668533.2	1_764	26.682	431	2.3199999999999998e-42	157.0	XP_054749643	XP_054749643	OG0003892	XP_054749643	XP_054749643	OG0003892	XP_054749643	XP_054749643	OG0003892
XP_011668533.2	1_15567	31.724	290	9.909999999999999e-42	155.0	XP_063957490	XP_063957490	OG0013423	XP_063957490	XP_063957490	OG0013423	XP_063957490	XP_063957490	OG0013423
XP_011668533.2	1_5529	25.587	426	4.51e-39	148.0	XP_054762981	XP_054762981	OG0003892	XP_054762981	XP_054762981	OG0003892	XP_054762981	XP_054762981	OG0003892
XP_011668533.2	1_27511	29.688	320	1.75e-38	148.0	XP_063969434	XP_063969434	OG0011980	XP_063969434	XP_063969434	OG0011980	XP_063969434	XP_063969434	OG0011980
XP_011668533.2	1_8474	28.399	331	4.24e-37	140.0	XP_054773291	XP_054773291	OG0012627	XP_054773291	XP_054773291	OG0012627	XP_054773291	XP_054773291	OG0012627
XP_011668533.2	1_13576	23.934	305	8.89e-27	112.0	XP_063955499	XP_063955499	OG0002936	XP_063955499	XP_063955499	OG0002936	XP_063955499	XP_063955499	OG0002936
XP_011668533.2	1_492	26.791	321	2.07e-24	107.0	XP_054749091	XP_054749091	OG0011405	XP_054749091	XP_054749091	OG0011405	XP_054749091	XP_054749091	OG0011405
XP_011668533.2	1_14192	24.85	334	6.749999999999999e-23	100.0	XP_063956115	XP_063956115	OG0008271	XP_063956115	XP_063956115	OG0008271	XP_063956115	XP_063956115	OG0008271
XP_011668533.2	1_4657	23.114	411	1.5e-22	100.0	XP_054759447	XP_054759447	OG0012142	XP_054759447	XP_054759447	OG0012142	XP_054759447	XP_054759447	OG0012142
XP_011668533.2	1_8527	23.472	409	2.28e-22	99.4	XP_054773622	XP_054773622	OG0001546	XP_054773622	XP_054773622	OG0001546	XP_054773622	XP_054773622	OG0001546
XP_011668533.2	1_22214	26.515	396	8.74e-22	97.8	XP_063964137	XP_063964137	OG0008901	XP_063964137	XP_063964137	OG0008901	XP_063964137	XP_063964137	OG0008901
XP_011668533.2	1_13263	23.274	391	9.45e-22	98.2	XP_063955186	XP_063955186	OG0003706	XP_063955186	XP_063955186	OG0003706	XP_063955186	XP_063955186	OG0003706
XP_011668533.2	1_13262	23.274	391	9.45e-22	98.2	XP_063955185	XP_063955185	OG0003706	XP_063955185	XP_063955185	OG0003706	XP_063955185	XP_063955185	OG0003706
XP_011668533.2	1_8444	30.0	190	1.6100000000000001e-21	94.7	XP_054773189	XP_054773189	OG0011130	XP_054773189	XP_054773189	OG0011130	XP_054773189	XP_054773189	OG0011130
XP_011668533.2	1_1105	24.566	346	7.220000000000001e-21	94.7	XP_054750642	XP_054750642	OG0000557	XP_054750642	XP_054750642	OG0000557	XP_054750642	XP_054750642	OG0000557
