qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
XP_011668891.1	5_4187	100.0	431	0.0	902.0	Spurp_XP_011668891	Spurp_XP_011668891	OG0009493	Spurp_XP_011668891	Spurp_XP_011668891	OG0009493	Spurp_XP_011668891	Spurp_XP_011668891	OG0009493
XP_011668891.1	5_37831	52.668	431	1.54e-160	460.0	Spurp_XP_795759	Spurp_XP_795759	OG0003243	Spurp_XP_795759	Spurp_XP_795759	OG0003243	Spurp_XP_795759	Spurp_XP_795759	OG0003243
XP_011668891.1	5_7977	48.712	427	2.54e-159	457.0	Spurp_XP_030828992	Spurp_XP_030828992	OG0003243	Spurp_XP_030828992	Spurp_XP_030828992	OG0003243	Spurp_XP_030828992	Spurp_XP_030828992	OG0003243
XP_011668891.1	5_7978	45.17	352	1.04e-117	348.0	Spurp_XP_030828993	Spurp_XP_030828993	OG0003243	Spurp_XP_030828993	Spurp_XP_030828993	OG0003243	Spurp_XP_030828993	Spurp_XP_030828993	OG0003243
XP_011668891.1	5_32965	34.703	219	1.1099999999999999e-39	149.0	Spurp_XP_030853980	Spurp_XP_030853980	OG0001342	Spurp_XP_030853980	Spurp_XP_030853980	OG0001342	Spurp_XP_030853980	Spurp_XP_030853980	OG0001342
XP_011668891.1	5_20180	36.036	222	1.2200000000000002e-37	144.0	Spurp_XP_030841195	Spurp_XP_030841195	OG0002840	Spurp_XP_030841195	Spurp_XP_030841195	OG0002840	Spurp_XP_030841195	Spurp_XP_030841195	OG0002840
XP_011668891.1	5_27909	36.036	222	2.35e-37	143.0	Spurp_XP_030848924	Spurp_XP_030848924	OG0002840	Spurp_XP_030848924	Spurp_XP_030848924	OG0002840	Spurp_XP_030848924	Spurp_XP_030848924	OG0002840
XP_011668891.1	5_25174	34.934	229	5.9400000000000004e-37	142.0	Spurp_XP_030846189	Spurp_XP_030846189	OG0000604	Spurp_XP_030846189	Spurp_XP_030846189	OG0000604	Spurp_XP_030846189	Spurp_XP_030846189	OG0000604
XP_011668891.1	5_32783	33.333	231	7.140000000000001e-37	142.0	Spurp_XP_030853798	Spurp_XP_030853798	OG0005847	Spurp_XP_030853798	Spurp_XP_030853798	OG0005847	Spurp_XP_030853798	Spurp_XP_030853798	OG0005847
XP_011668891.1	5_36541	32.42	219	3.13e-36	140.0	Spurp_XP_786100	Spurp_XP_786100	OG0001342	Spurp_XP_786100	Spurp_XP_786100	OG0001342	Spurp_XP_786100	Spurp_XP_786100	OG0001342
XP_011668891.1	5_32764	32.432	222	1.99e-35	137.0	Spurp_XP_030853779	Spurp_XP_030853779	OG0000604	Spurp_XP_030853779	Spurp_XP_030853779	OG0000604	Spurp_XP_030853779	Spurp_XP_030853779	OG0000604
XP_011668891.1	5_32367	33.333	219	3.1699999999999997e-34	134.0	Spurp_XP_030853382	Spurp_XP_030853382	OG0011671	Spurp_XP_030853382	Spurp_XP_030853382	OG0011671	Spurp_XP_030853382	Spurp_XP_030853382	OG0011671
XP_011668891.1	5_2775	33.333	219	3.1699999999999997e-34	134.0	Spurp_XP_011660581	Spurp_XP_011660581	OG0011671	Spurp_XP_011660581	Spurp_XP_011660581	OG0011671	Spurp_XP_011660581	Spurp_XP_011660581	OG0011671
