qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
XP_791983.2	4_14305	85.947	491	0.0	709.0	PL19293	PL19293	OG0008749	PL19293	PL19293	OG0008749	PL19293	PL19293	OG0008749
XP_791983.2	4_14894	59.74	77	5.24e-29	117.0	PL20152	PL20152	OG0010380	PL20152	PL20152	OG0010380	PL20152	PL20152	OG0010380
XP_791983.2	4_18019	56.0	75	1.6100000000000002e-27	112.0	PL24514	PL24514	OG0009821	PL24514	PL24514	OG0009821	PL24514	PL24514	OG0009821
XP_791983.2	4_17856	53.086	81	1.16e-26	108.0	PL24291	PL24291	OG0009825	PL24291	PL24291	OG0009825	PL24291	PL24291	OG0009825
XP_791983.2	4_25714	67.606	71	4.39e-26	109.0	PL34983	PL34983	OG0011421	PL34983	PL34983	OG0011421	PL34983	PL34983	OG0011421
XP_791983.2	4_27790	48.81	84	5.319999999999999e-23	102.0	PL37792	PL37792	OG0002966	PL37792	PL37792	OG0002966	PL37792	PL37792	OG0002966
XP_791983.2	4_8144	30.198	202	2.49e-15	79.0	PL10710	PL10710	OG0000654	PL10710	PL10710	OG0000654	PL10710	PL10710	OG0000654
XP_791983.2	4_27259	43.243	74	6.11e-15	77.8	PL37055	PL37055	OG0012802	PL37055	PL37055	OG0012802	PL37055	PL37055	OG0012802
XP_041483755.1	4_14305	82.245	490	0.0	707.0	PL19293	PL19293	OG0008749	PL19293	PL19293	OG0008749	PL19293	PL19293	OG0008749
XP_041483755.1	4_14894	61.333	75	6.94e-29	117.0	PL20152	PL20152	OG0010380	PL20152	PL20152	OG0010380	PL20152	PL20152	OG0010380
XP_041483755.1	4_18019	56.0	75	2.0600000000000002e-27	112.0	PL24514	PL24514	OG0009821	PL24514	PL24514	OG0009821	PL24514	PL24514	OG0009821
XP_041483755.1	4_17856	52.381	84	1.3600000000000002e-26	108.0	PL24291	PL24291	OG0009825	PL24291	PL24291	OG0009825	PL24291	PL24291	OG0009825
XP_041483755.1	4_25714	50.459	109	2.99e-26	110.0	PL34983	PL34983	OG0011421	PL34983	PL34983	OG0011421	PL34983	PL34983	OG0011421
XP_041483755.1	4_27790	50.0	76	7.09e-23	102.0	PL37792	PL37792	OG0002966	PL37792	PL37792	OG0002966	PL37792	PL37792	OG0002966
XP_041483755.1	4_27259	43.243	74	4.81e-15	78.2	PL37055	PL37055	OG0012802	PL37055	PL37055	OG0012802	PL37055	PL37055	OG0012802
XP_041483755.1	4_8144	34.0	150	1.49e-13	73.2	PL10710	PL10710	OG0000654	PL10710	PL10710	OG0000654	PL10710	PL10710	OG0000654
XP_054772957.2	4_14305	80.749	374	3.949999999999999e-170	483.0	PL19293	PL19293	OG0008749	PL19293	PL19293	OG0008749	PL19293	PL19293	OG0008749
XP_072169888.1	4_14305	67.475	495	2.74e-180	513.0	PL19293	PL19293	OG0008749	PL19293	PL19293	OG0008749	PL19293	PL19293	OG0008749
XP_072169888.1	4_14894	61.333	75	8.11e-29	117.0	PL20152	PL20152	OG0010380	PL20152	PL20152	OG0010380	PL20152	PL20152	OG0010380
XP_072169888.1	4_18019	56.0	75	3.84e-27	111.0	PL24514	PL24514	OG0009821	PL24514	PL24514	OG0009821	PL24514	PL24514	OG0009821
