qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
NP_001116986.2	4_20346	74.066	455	0.0	696.0	PL27608	PL27608	OG0007238	PL27608	PL27608	OG0007238	PL27608	PL27608	OG0007238
NP_001116986.2	4_20346	65.66	265	5.88e-83	284.0	PL27608	PL27608	OG0007238	PL27608	PL27608	OG0007238	PL27608	PL27608	OG0007238
NP_001116986.2	4_20092	49.722	360	3.07e-106	331.0	PL27266	PL27266	OG0001989	PL27266	PL27266	OG0001989	PL27266	PL27266	OG0001989
NP_001116986.2	4_20260	41.146	384	3e-77	261.0	PL27492	PL27492	OG0000005	PL27492	PL27492	OG0000005	PL27492	PL27492	OG0000005
NP_001116986.2	4_20260	28.899	218	1.56e-23	105.0	PL27492	PL27492	OG0000005	PL27492	PL27492	OG0000005	PL27492	PL27492	OG0000005
NP_001116986.2	4_20762	39.636	439	5.94e-71	244.0	PL28184	PL28184	OG0011658	PL28184	PL28184	OG0011658	PL28184	PL28184	OG0011658
NP_001116986.2	4_20762	42.667	150	1.02e-31	131.0	PL28184	PL28184	OG0011658	PL28184	PL28184	OG0011658	PL28184	PL28184	OG0011658
NP_001116986.2	4_19980	37.151	358	1.73e-64	224.0	PL27106	PL27106	OG0000005	PL27106	PL27106	OG0000005	PL27106	PL27106	OG0000005
NP_001116986.2	4_19980	33.562	146	9.769999999999999e-24	105.0	PL27106	PL27106	OG0000005	PL27106	PL27106	OG0000005	PL27106	PL27106	OG0000005
NP_001116986.2	4_19844	36.186	409	2.3300000000000002e-64	225.0	PL26923	PL26923	OG0000005	PL26923	PL26923	OG0000005	PL26923	PL26923	OG0000005
NP_001116986.2	4_19844	37.333	150	5.63e-19	91.3	PL26923	PL26923	OG0000005	PL26923	PL26923	OG0000005	PL26923	PL26923	OG0000005
NP_001116986.2	4_20677	31.579	475	1.5999999999999999e-55	202.0	PL28066	PL28066	OG0007371	PL28066	PL28066	OG0007371	PL28066	PL28066	OG0007371
NP_001116986.2	4_20677	35.616	146	5.3599999999999995e-25	110.0	PL28066	PL28066	OG0007371	PL28066	PL28066	OG0007371	PL28066	PL28066	OG0007371
NP_001116986.2	4_19902	37.175	269	4.4399999999999995e-48	172.0	PL27003	PL27003	OG0000005	PL27003	PL27003	OG0000005	PL27003	PL27003	OG0000005
NP_001116986.2	4_20515	39.674	184	2.27e-37	138.0	PL27850	PL27850	Unmapped	PL27850	PL27850	Unmapped	PL27850	PL27850	Unmapped
NP_001116986.2	4_20886	39.216	153	2.3100000000000002e-32	129.0	PL28350	PL28350	Unmapped	PL28350	PL28350	Unmapped	PL28350	PL28350	Unmapped
NP_001116986.2	4_20600	38.854	157	7.55e-24	104.0	PL27957	PL27957	OG0009603	PL27957	PL27957	OG0009603	PL27957	PL27957	OG0009603
NP_001116986.2	4_20600	30.319	188	1.1200000000000001e-22	100.0	PL27957	PL27957	OG0009603	PL27957	PL27957	OG0009603	PL27957	PL27957	OG0009603
XP_041479433.1	4_20346	74.066	455	0.0	689.0	PL27608	PL27608	OG0007238	PL27608	PL27608	OG0007238	PL27608	PL27608	OG0007238
XP_041479433.1	4_20346	66.929	254	1.14e-86	294.0	PL27608	PL27608	OG0007238	PL27608	PL27608	OG0007238	PL27608	PL27608	OG0007238
