qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
NP_999775.2	2_28462	73.786	206	3.42e-100	303	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221
NP_999775.2	2_28463	52.535	217	1.0200000000000001e-58	193	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221
sp|Q26264.1|SM41_HEMPU	2_28462	73.301	206	2.86e-100	301	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221
sp|Q26264.1|SM41_HEMPU	2_28463	50.644	233	7.94e-60	194	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221
UCJ01502.1	2_28462	69.268	205	1.1000000000000001e-97	289	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221
UCJ01502.1	2_28463	48.182	220	6.299999999999999e-54	174	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221
XP_041452707.1	2_28462	100.0	328	0.0	637	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221
XP_041452707.1	2_28463	46.396	222	1.05e-46	158	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221
sp|Q05904.1|SM34_LYTPI	2_28462	90.05	201	3.5299999999999996e-128	370	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221
sp|Q05904.1|SM34_LYTPI	2_28463	45.946	222	3.84e-47	160	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221
XP_071496520.1	2_28462	64.322	199	2.46e-85	259	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221	Lvar_XP_041452707	Lvar_XP_041452707	OG0002221
XP_071496520.1	2_28463	52.113	213	4.74e-49	163	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221	Lvar_XP_041452708	Lvar_XP_041452708	OG0002221
