qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
XP_795983.3	5_37859	100.0	312	0.0	643.0	Spurp_XP_795983	Spurp_XP_795983	OG0001771	Spurp_XP_795983	Spurp_XP_795983	OG0001771	Spurp_XP_795983	Spurp_XP_795983	OG0001771
XP_795983.3	5_37855	72.115	312	5.15e-155	435.0	Spurp_XP_795963	Spurp_XP_795963	OG0001771	Spurp_XP_795963	Spurp_XP_795963	OG0001771	Spurp_XP_795963	Spurp_XP_795963	OG0001771
XP_795983.3	5_23368	72.115	312	5.15e-155	435.0	Spurp_XP_030844383	Spurp_XP_030844383	OG0001771	Spurp_XP_030844383	Spurp_XP_030844383	OG0001771	Spurp_XP_030844383	Spurp_XP_030844383	OG0001771
XP_795983.3	5_23370	71.795	312	2.33e-154	434.0	Spurp_XP_030844385	Spurp_XP_030844385	OG0001771	Spurp_XP_030844385	Spurp_XP_030844385	OG0001771	Spurp_XP_030844385	Spurp_XP_030844385	OG0001771
XP_795983.3	5_340	72.756	312	2.59e-154	434.0	Spurp_NP_999766	Spurp_NP_999766	OG0001771	Spurp_NP_999766	Spurp_NP_999766	OG0001771	Spurp_NP_999766	Spurp_NP_999766	OG0001771
XP_795983.3	5_23367	63.077	260	1.28e-106	321.0	Spurp_XP_030844382	Spurp_XP_030844382	OG0001771	Spurp_XP_030844382	Spurp_XP_030844382	OG0001771	Spurp_XP_030844382	Spurp_XP_030844382	OG0001771
XP_795983.3	5_37851	42.8	250	5.8399999999999996e-55	182.0	Spurp_XP_795924	Spurp_XP_795924	OG0001771	Spurp_XP_795924	Spurp_XP_795924	OG0001771	Spurp_XP_795924	Spurp_XP_795924	OG0001771
XP_795983.3	5_37957	40.066	302	1.8e-51	174.0	Spurp_XP_796701	Spurp_XP_796701	OG0014050	Spurp_XP_796701	Spurp_XP_796701	OG0014050	Spurp_XP_796701	Spurp_XP_796701	OG0014050
XP_795983.3	5_1629	31.907	257	2.24e-19	87.0	Spurp_XP_003726194	Spurp_XP_003726194	OG0013364	Spurp_XP_003726194	Spurp_XP_003726194	OG0013364	Spurp_XP_003726194	Spurp_XP_003726194	OG0013364
sp|Q25116.1|SM30_HEMPU	5_37855	87.197	289	1.05e-172	479.0	Spurp_XP_795963	Spurp_XP_795963	OG0001771	Spurp_XP_795963	Spurp_XP_795963	OG0001771	Spurp_XP_795963	Spurp_XP_795963	OG0001771
sp|Q25116.1|SM30_HEMPU	5_23368	87.197	289	1.05e-172	479.0	Spurp_XP_030844383	Spurp_XP_030844383	OG0001771	Spurp_XP_030844383	Spurp_XP_030844383	OG0001771	Spurp_XP_030844383	Spurp_XP_030844383	OG0001771
sp|Q25116.1|SM30_HEMPU	5_23370	86.851	289	4.76e-172	478.0	Spurp_XP_030844385	Spurp_XP_030844385	OG0001771	Spurp_XP_030844385	Spurp_XP_030844385	OG0001771	Spurp_XP_030844385	Spurp_XP_030844385	OG0001771
sp|Q25116.1|SM30_HEMPU	5_340	85.567	291	4.39e-171	475.0	Spurp_NP_999766	Spurp_NP_999766	OG0001771	Spurp_NP_999766	Spurp_NP_999766	OG0001771	Spurp_NP_999766	Spurp_NP_999766	OG0001771
