qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped
qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped	Unmapped
NP_001116986.2	2_6891	79.694	458	0.0	754.0	Lvar_XP_041479433	Lvar_XP_041479433	OG0007238	Lvar_XP_041479433	Lvar_XP_041479433	OG0007238	Lvar_XP_041479433	Lvar_XP_041479433	OG0007238
NP_001116986.2	2_17487	46.119	438	1.8199999999999998e-119	384.0	Lvar_XP_041479802	Lvar_XP_041479802	OG0001989	Lvar_XP_041479802	Lvar_XP_041479802	OG0001989	Lvar_XP_041479802	Lvar_XP_041479802	OG0001989
NP_001116986.2	2_17487	38.71	155	1.71e-30	130.0	Lvar_XP_041479802	Lvar_XP_041479802	OG0001989	Lvar_XP_041479802	Lvar_XP_041479802	OG0001989	Lvar_XP_041479802	Lvar_XP_041479802	OG0001989
NP_001116986.2	2_17483	46.119	438	3.37e-119	384.0	Lvar_XP_041479800	Lvar_XP_041479800	OG0001989	Lvar_XP_041479800	Lvar_XP_041479800	OG0001989	Lvar_XP_041479800	Lvar_XP_041479800	OG0001989
NP_001116986.2	2_8429	46.119	438	5.31e-119	385.0	Lvar_XP_041479799	Lvar_XP_041479799	OG0001989	Lvar_XP_041479799	Lvar_XP_041479799	OG0001989	Lvar_XP_041479799	Lvar_XP_041479799	OG0001989
NP_001116986.2	2_8429	38.71	155	1.6499999999999998e-30	130.0	Lvar_XP_041479799	Lvar_XP_041479799	OG0001989	Lvar_XP_041479799	Lvar_XP_041479799	OG0001989	Lvar_XP_041479799	Lvar_XP_041479799	OG0001989
NP_001116986.2	2_30301	28.894	886	3.51e-81	278.0	Lvar_XP_041479686	Lvar_XP_041479686	OG0007371	Lvar_XP_041479686	Lvar_XP_041479686	OG0007371	Lvar_XP_041479686	Lvar_XP_041479686	OG0007371
NP_001116986.2	2_30308	29.508	854	7.67e-81	276.0	Lvar_XP_041479688	Lvar_XP_041479688	OG0007371	Lvar_XP_041479688	Lvar_XP_041479688	OG0007371	Lvar_XP_041479688	Lvar_XP_041479688	OG0007371
NP_001116986.2	2_19102	39.018	387	2.84e-76	259.0	Lvar_XP_041480759	Lvar_XP_041480759	OG0000005	Lvar_XP_041480759	Lvar_XP_041480759	OG0000005	Lvar_XP_041480759	Lvar_XP_041480759	OG0000005
NP_001116986.2	2_19102	34.932	146	7.12e-25	110.0	Lvar_XP_041480759	Lvar_XP_041480759	OG0000005	Lvar_XP_041480759	Lvar_XP_041480759	OG0000005	Lvar_XP_041480759	Lvar_XP_041480759	OG0000005
NP_001116986.2	2_30044	39.121	455	4.58e-76	260.0	Lvar_XP_041479670	Lvar_XP_041479670	OG0011658	Lvar_XP_041479670	Lvar_XP_041479670	OG0011658	Lvar_XP_041479670	Lvar_XP_041479670	OG0011658
NP_001116986.2	2_30044	40.373	161	2.0200000000000003e-31	131.0	Lvar_XP_041479670	Lvar_XP_041479670	OG0011658	Lvar_XP_041479670	Lvar_XP_041479670	OG0011658	Lvar_XP_041479670	Lvar_XP_041479670	OG0011658
NP_001116986.2	2_18422	38.381	383	7.38e-71	244.0	Lvar_XP_041480136	Lvar_XP_041480136	OG0000005	Lvar_XP_041480136	Lvar_XP_041480136	OG0000005	Lvar_XP_041480136	Lvar_XP_041480136	OG0000005
